,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,대여일자,대여소번호,대여소,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간
39,39,39,39,39,39,39,'2017-09','327',' 낙원상가 옆','정기','F','~10대',5,166.96,1.38,5900,72
40,40,40,40,40,40,40,'2017-09','328',' 탑골공원 앞','정기','F','~10대',3,157.39,1.52,6540,93
41,41,41,41,41,41,41,'2017-09','329',' 청계2가 사거리 옆','정기','F','~10대',6,344.28,3.46,14860,114
42,42,42,42,42,42,42,'2017-09','330',' 청계천 한빛광장','정기','F','~10대',1,7.98,0.07,310,28
43,43,43,43,43,43,43,'2017-09','331',' 을지로2가 사거리 북측','정기','F','~10대',2,106.07,1.0,4310,41
44,44,44,44,44,44,44,'2017-09','111',' 상수역 2번출구 앞','정기','F','~10대',10,1564.23,14.19,61210,345
45,45,45,45,45,45,45,'2017-09','334',' 종로3가역 2번출구 뒤','정기','F','~10대',2,54.73,0.49,2110,39
46,46,46,46,46,46,46,'2017-09','335',' 종로3가역 15번출구 앞','정기','F','~10대',6,227.05,2.53,10890,114
47,47,47,47,47,47,47,'2017-09','337',' 창경궁 입구','정기','F','~10대',13,471.6,4.32,18540,161
48,48,48,48,48,48,48,'2017-09','338',' 세운스퀘어 앞','정기','F','~10대',2,100.35,1.0,4330,34
49,49,49,49,49,49,49,'2017-09','339',' 종로4가 사거리','정기','F','~10대',9,335.88,3.35,14450,140
50,50,50,50,50,50,50,'2017-09','340',' 혜화동 로터리','정기','F','~10대',17,811.25,7.31,31580,326
51,51,51,51,51,51,51,'2017-09','341',' 혜화역 3번출구 뒤','정기','F','~10대',19,402.49,4.35,18620,151
52,52,52,52,52,52,52,'2017-09','342',' 대학로 마로니에공원','정기','F','~10대',30,1120.21,9.81,42320,534
53,53,53,53,53,53,53,'2017-09','343',' 예일빌딩(율곡로) 앞','정기','F','~10대',7,224.96,2.03,8740,86
54,54,54,54,54,54,54,'2017-09','112',' 극동방송국 앞','정기','F','~10대',8,1334.67,13.0,56080,516
55,55,55,55,55,55,55,'2017-09','344',' 성균관대 E하우스 앞','정기','F','~10대',20,682.71,6.77,29190,234
56,56,56,56,56,56,56,'2017-09','346',' 맥스타일 앞','정기','F','~10대',10,451.15,4.44,19150,166
57,57,57,57,57,57,57,'2017-09','347',' 동대문역사문화공원역 9번출구 앞','정기','F','~10대',11,630.17,6.2,26760,242
58,58,58,58,58,58,58,'2017-09','349',' 사직동주민센터','정기','F','~10대',29,837.9,9.08,39110,430
59,59,59,59,59,59,59,'2017-09','351',' 청운초교 앞 삼거리','정기','F','~10대',2,211.91,1.66,7150,80
60,60,60,60,60,60,60,'2017-09','352',' 중앙고입구 삼거리','정기','F','~10대',8,577.87,5.22,22450,135
61,61,61,61,61,61,61,'2017-09','353',' 재동초교 앞 삼거리','정기','F','~10대',5,173.35,1.68,7280,117
62,62,62,62,62,62,62,'2017-09','117',' 홍은사거리','정기','F','~10대',24,3659.79,31.19,134410,701
63,63,63,63,63,63,63,'2017-09','354',' 포르투갈 대사관 앞','정기','F','~10대',14,317.37,3.1,13350,172
64,64,64,64,64,64,64,'2017-09','355',' 서울사대부속초교 앞','정기','F','~10대',14,288.48,2.64,11380,106
65,65,65,65,65,65,65,'2017-09','356',' KT혜화지사 앞','정기','F','~10대',17,304.56,3.17,13620,267
66,66,66,66,66,66,66,'2017-09','358',' 성대입구 사거리','정기','F','~10대',87,2206.45,21.26,91700,884
67,67,67,67,67,67,67,'2017-09','359',' 원남동사거리','정기','F','~10대',138,3363.72,33.61,144700,1365
68,68,68,68,68,68,68,'2017-09','361',' 동묘앞역 1번출구 뒤','정기','F','~10대',13,565.85,5.38,23220,211
69,69,69,69,69,69,69,'2017-09','362',' 청계8가 사거리','정기','F','~10대',2,56.19,0.6,2580,20
70,70,70,70,70,70,70,'2017-09','363',' 신설동역 11번출구 뒤','정기','F','~10대',21,1331.1,10.68,46070,353
71,71,71,71,71,71,71,'2017-09','364',' 창신역 1번출구 앞','정기','F','~10대',10,234.66,1.7,7330,56
72,72,72,72,72,72,72,'2017-09','113',' 홍대입구역 2번출구 앞','정기','F','~10대',31,3053.93,28.78,124100,1053
73,73,73,73,73,73,73,'2017-09','367',' 독립문역 3-1번출구 ','정기','F','~10대',10,637.71,6.79,29280,182
74,74,74,74,74,74,74,'2017-09','368',' SK 서린빌딩 앞','정기','F','~10대',3,115.44,0.92,3970,62
75,75,75,75,75,75,75,'2017-09','369',' 광화문 시민열린마당','정기','F','~10대',3,165.05,1.59,6850,47
76,76,76,76,76,76,76,'2017-09','348',' 독립문역 사거리','정기','F','~10대',3,123.68,1.61,6940,42
77,77,77,77,77,77,77,'2017-09','370',' 시청역(2호선) 9번출구 뒤','정기','F','~10대',2,43.76,0.39,1700,19
78,78,78,78,78,78,78,'2017-09','371',' 동대입구역 6번출구 뒤','정기','F','~10대',11,383.9,3.65,15700,173
79,79,79,79,79,79,79,'2017-09','374',' 청구역 2번출구 앞','정기','F','~10대',2,246.16,2.17,9360,61
80,80,80,80,80,80,80,'2017-09','118',' 광흥창역 2번출구 앞','정기','F','~10대',3,433.65,4.18,18010,148
81,81,81,81,81,81,81,'2017-09','375',' 다산 어린이공원','정기','F','~10대',6,466.15,4.19,18110,165
82,82,82,82,82,82,82,'2017-09','378',' 청계7가 사거리','정기','F','~10대',2,171.73,1.51,6510,116
83,83,83,83,83,83,83,'2017-09','380',' CJ제일제당 앞','정기','F','~10대',1,118.29,1.19,5150,48
84,84,84,84,84,84,84,'2017-09','381',' 장충체육관','정기','F','~10대',9,294.35,2.7,11710,106
85,85,85,85,85,85,85,'2017-09','383',' 신당역 12번 출구 뒤','정기','F','~10대',7,183.61,1.97,8430,63
86,86,86,86,86,86,86,'2017-09','384',' 종로학원본원 ','정기','F','~10대',17,247.39,2.21,9610,126
87,87,87,87,87,87,87,'2017-09','114',' 홍대입구역 8번출구 앞','정기','F','~10대',4,284.53,3.18,13660,182
88,88,88,88,88,88,88,'2017-09','143',' 공덕역 2번출구','정기','F','~10대',5,413.4,4.15,17880,180
89,89,89,89,89,89,89,'2017-09','144',' 공덕역 8번출구','정기','F','~10대',18,899.32,9.43,40700,368
90,90,90,90,90,90,90,'2017-09','146',' 마포역 1번출구 뒤','정기','F','~10대',18,1951.25,18.61,80250,918
91,91,91,91,91,91,91,'2017-09','147',' 마포역 4번출구 뒤','정기','F','~10대',1,117.37,1.06,4560,52
92,92,92,92,92,92,92,'2017-09','150',' 서강대역 2번출구 앞','정기','F','~10대',14,328.65,3.35,14480,103
93,93,93,93,93,93,93,'2017-09','151',' 망원1동주민센터','정기','F','~10대',4,530.28,5.57,24010,165
94,94,94,94,94,94,94,'2017-09','152',' 마포구민체육센터 앞','정기','F','~10대',13,2291.24,18.52,79790,651
95,95,95,95,95,95,95,'2017-09','119',' 서강나루 공원','정기','F','~10대',7,1674.04,15.37,66200,377
96,96,96,96,96,96,96,'2017-09','153',' 성산2교 사거리','정기','F','~10대',4,231.29,2.36,10160,74
97,97,97,97,97,97,97,'2017-09','154',' 마포구청역 ','정기','F','~10대',5,122.8,1.3,5570,91
98,98,98,98,98,98,98,'2017-09','155',' 가좌역1 번출구 뒤','정기','F','~10대',1,0.0,0.0,0,37
99,99,99,99,99,99,99,'2017-09','156',' 서울서부지방법원 앞','정기','F','~10대',3,113.4,1.24,5360,79
100,100,100,100,100,100,100,'2017-09','157',' 애오개역 4번출구 앞','정기','F','~10대',1,41.82,0.45,1920,16
101,101,101,101,101,101,101,'2017-09','158',' 독립문 어린이 공원','정기','F','~10대',12,889.79,7.92,34150,166
102,102,102,102,102,102,102,'2017-09','159',' 이대역 4번 출구','정기','F','~10대',2,293.86,2.73,11800,84
103,103,103,103,103,103,103,'2017-09','160',' 북아현동 가구거리','정기','F','~10대',3,152.2,1.39,6050,60
104,104,104,104,104,104,104,'2017-09','161',' 무악재역1번 출구','정기','F','~10대',1,28.31,0.3,1300,13
105,105,105,105,105,105,105,'2017-09','162',' 봉원고가차도 밑','정기','F','~10대',4,274.95,3.09,13320,86
106,106,106,106,106,106,106,'2017-09','120',' 신수동 사거리','정기','F','~10대',3,74.93,0.77,3320,29
107,107,107,107,107,107,107,'2017-09','163',' 명지전문대학교 정문 앞','정기','F','~10대',5,233.31,2.24,9660,99
108,108,108,108,108,108,108,'2017-09','164',' 북가좌1동 주민센터 ','정기','F','~10대',3,352.1,4.18,18050,175
109,109,109,109,109,109,109,'2017-09','165',' 중앙근린공원','정기','F','~10대',11,720.65,8.38,36110,369
110,110,110,110,110,110,110,'2017-09','166',' 가재울 초등학교','정기','F','~10대',8,1440.07,14.71,63390,519
111,111,111,111,111,111,111,'2017-09','167',' 연가초등학교 옆','정기','F','~10대',1,126.32,1.51,6510,56
112,112,112,112,112,112,112,'2017-09','168',' 남가좌동 사거리','정기','F','~10대',7,776.69,8.35,36010,546
113,113,113,113,113,113,113,'2017-09','169',' 북가좌 삼거리','정기','F','~10대',5,581.24,5.49,23680,207
114,114,114,114,114,114,114,'2017-09','170',' 가재울 뉴타운 주유소 옆','정기','F','~10대',6,666.97,7.02,30290,182
115,115,115,115,115,115,115,'2017-09','171',' 임광빌딩 앞','정기','F','~10대',5,127.65,1.25,5370,104
116,116,116,116,116,116,116,'2017-09','172',' 서대문소방서','정기','F','~10대',1,157.92,1.47,6330,78
117,117,117,117,117,117,117,'2017-09','121',' 마포소방서 앞','정기','F','~10대',28,391.7,3.94,16940,130
118,118,118,118,118,118,118,'2017-09','173',' 서대문역 8번출구 앞','정기','F','~10대',5,201.76,1.76,7560,58
119,119,119,119,119,119,119,'2017-09','175',' 홍연2교옆','정기','F','~10대',10,5147.27,59.2,255240,318
120,120,120,120,120,120,120,'2017-09','179',' 가좌역 4번출구 앞','정기','F','~10대',3,318.26,3.42,14720,108
121,121,121,121,121,121,121,'2017-09','180',' 충정로역 7번출구 뒤','정기','F','~10대',6,184.73,2.05,8840,70
122,122,122,122,122,122,122,'2017-09','518',' 청계천 박물관 앞','정기','F','~10대',2,92.85,0.87,3740,36
123,123,123,123,123,123,123,'2017-09','519',' 양지사거리','정기','F','~10대',2,118.62,1.17,5020,81
124,124,124,124,124,124,124,'2017-09','520',' 상왕십리역 4번 출구 앞','정기','F','~10대',1,88.41,1.1,4750,46
125,125,125,125,125,125,125,'2017-09','521',' 왕십리역 11번 출구 앞','정기','F','~10대',11,993.04,10.03,43240,405
126,126,126,126,126,126,126,'2017-09','525',' 한양대병원사거리','정기','F','~10대',36,2562.57,27.1,116840,961
127,127,127,127,127,127,127,'2017-09','529',' 장한평역 8번 출구 앞','정기','F','~10대',8,316.33,3.33,14340,120
128,128,128,128,128,128,128,'2017-09','535',' 응봉삼거리','정기','F','~10대',1,64.61,0.58,2510,11
129,129,129,129,129,129,129,'2017-09','536',' 행당역 2번출구 앞','정기','F','~10대',19,1074.15,9.68,41730,273
130,130,130,130,130,130,130,'2017-09','537',' 한양대후문역 부근','정기','F','~10대',16,2215.09,21.48,92500,598
131,131,131,131,131,131,131,'2017-09','123',' 문화촌 공원','정기','F','~10대',3,371.71,3.23,13930,93
132,132,132,132,132,132,132,'2017-09','538',' 답십리역 8번출구 앞','정기','F','~10대',8,404.11,4.11,17700,128
133,133,133,133,133,133,133,'2017-09','539',' 군자교교차로','정기','F','~10대',10,169.7,1.81,7880,86
134,134,134,134,134,134,134,'2017-09','540',' 군자역 7번출구 베스트샵 앞','정기','F','~10대',15,903.57,8.92,38500,333
135,135,135,135,135,135,135,'2017-09','542',' 강변역 4번출구 뒤','정기','F','~10대',7,529.28,5.39,23280,260
136,136,136,136,136,136,136,'2017-09','543',' 구의공원(테크노마트 앞)','정기','F','~10대',7,553.93,5.34,23020,166
137,137,137,137,137,137,137,'2017-09','546',' 잠실대교북단 교차로','정기','F','~10대',8,288.62,3.29,14210,96
138,138,138,138,138,138,138,'2017-09','549',' 아차산역 3번출구','정기','F','~10대',18,788.66,7.26,31330,227
139,139,139,139,139,139,139,'2017-09','124',' 서강대 정문 건너편','정기','F','~10대',4,116.39,1.27,5440,41
140,140,140,140,140,140,140,'2017-09','600',' 휘경2동 주민센터','정기','F','~10대',6,417.7,3.91,16860,161
141,141,141,141,141,141,141,'2017-09','601',' 용신동주민센터','정기','F','~10대',1,2.14,0.02,90,2
142,142,142,142,142,142,142,'2017-09','602',' 장안동 사거리','정기','F','~10대',7,537.7,5.3,22880,145
143,143,143,143,143,143,143,'2017-09','604',' 답십리초등학교 옆 공원','정기','F','~10대',1,44.49,0.49,2120,16
144,144,144,144,144,144,144,'2017-09','605',' 신설동역8번출구','정기','F','~10대',6,229.78,2.35,10170,73
145,145,145,145,145,145,145,'2017-09','607',' 신이문역 2번출구','정기','F','~10대',35,1232.13,12.81,55300,541
146,146,146,146,146,146,146,'2017-09','608',' 전농삼성아파트','정기','F','~10대',2,40.27,0.42,1800,82
147,147,147,147,147,147,147,'2017-09','609',' 제기2교','정기','F','~10대',9,545.79,5.44,23420,231
148,148,148,148,148,148,148,'2017-09','125',' 서강대 남문 옆','정기','F','~10대',2,8.24,0.12,520,4
149,149,149,149,149,149,149,'2017-09','612',' 시립동부병원 앞 사거리','정기','F','~10대',3,30.97,0.34,1460,16
150,150,150,150,150,150,150,'2017-09','613',' 신설동역 10번출구 앞','정기','F','~10대',25,1083.66,11.16,48100,461
151,151,151,151,151,151,151,'2017-09','614',' 용두동 사거리','정기','F','~10대',7,660.25,6.32,27260,300
152,152,152,152,152,152,152,'2017-09','616',' 서울시립대 앞','정기','F','~10대',6,369.54,3.97,17070,143
153,153,153,153,153,153,153,'2017-09','617',' 청솔우성아파트 앞','정기','F','~10대',4,35.92,0.39,1680,12
154,154,154,154,154,154,154,'2017-09','227',' 양평2나들목 보행통로 입구','정기','F','~10대',24,2657.24,24.51,105640,1257
155,155,155,155,155,155,155,'2017-09','228',' 선유도역 3번출구 앞','정기','F','~10대',3,328.75,3.63,15640,157
156,156,156,156,156,156,156,'2017-09','229',' 양평1 보행육교 앞','정기','F','~10대',2,333.85,3.01,12970,70
157,157,157,157,157,157,157,'2017-09','126',' 서강대 후문 옆','정기','F','~10대',46,863.84,10.54,45400,252
158,158,158,158,158,158,158,'2017-09','234',' 영등포구민체육센터 앞','정기','F','~10대',4,250.41,2.42,10460,66
159,159,159,159,159,159,159,'2017-09','237',' 보라매 두산위브 건너편','정기','F','~10대',3,188.8,2.26,9730,176
160,160,160,160,160,160,160,'2017-09','238',' 제2구민체육센타 앞','정기','F','~10대',6,879.23,8.76,37760,285
161,161,161,161,161,161,161,'2017-09','239',' 유스호스텔 앞','정기','F','~10대',26,2840.63,26.63,114800,1020
162,162,162,162,162,162,162,'2017-09','240',' 문래역 4번출구 앞','정기','F','~10대',6,241.19,2.32,10040,140
163,163,163,163,163,163,163,'2017-09','127',' 현대벤처빌 앞','정기','F','~10대',24,323.42,4.64,19920,96
164,164,164,164,164,164,164,'2017-09','242',' 신길선원가와인아파트 앞','정기','F','~10대',3,280.32,2.57,11050,87
165,165,165,165,165,165,165,'2017-09','244',' 영등포삼환아파트 앞','정기','F','~10대',1,124.41,1.43,6160,206
166,166,166,166,166,166,166,'2017-09','245',' 삼성생명 당산사옥 앞','정기','F','~10대',1,0.0,0.0,0,50
167,167,167,167,167,167,167,'2017-09','247',' 당산역 10번출구 앞','정기','F','~10대',5,260.86,2.34,10100,146
168,168,168,168,168,168,168,'2017-09','248',' 초원아파트 앞','정기','F','~10대',1,57.66,0.65,2800,57
169,169,169,169,169,169,169,'2017-09','249',' 여의도중학교 옆','정기','F','~10대',4,410.81,4.51,19420,186
170,170,170,170,170,170,170,'2017-09','128',' 신촌역(2호선) 1번출구 옆','정기','F','~10대',5,631.37,6.95,29960,206
171,171,171,171,171,171,171,'2017-09','252',' 보라매역4번출구','정기','F','~10대',18,1184.1,13.46,58040,455
172,172,172,172,172,172,172,'2017-09','253',' 신풍역 5번출구 인근','정기','F','~10대',6,732.47,8.27,35580,293
173,173,173,173,173,173,173,'2017-09','256',' 동아에코빌입구','정기','F','~10대',6,177.56,2.22,9540,70
174,174,174,174,174,174,174,'2017-09','257',' 신길삼거리(우리은행)','정기','F','~10대',3,377.88,3.39,14610,168
175,175,175,175,175,175,175,'2017-09','258',' 신길역3번출구','정기','F','~10대',1,25.94,0.3,1310,22
176,176,176,176,176,176,176,'2017-09','259',' 대방역6번출구','정기','F','~10대',2,0.0,0.0,0,147
177,177,177,177,177,177,177,'2017-09','700',' KB국민은행 염창역 지점 앞','정기','F','~10대',6,1556.41,13.14,56620,470
178,178,178,178,178,178,178,'2017-09','129',' 신촌역(2호선) 6번출구 옆','정기','F','~10대',1,43.96,0.52,2220,12
179,179,179,179,179,179,179,'2017-09','702',' 목4동주민센터 옆','정기','F','~10대',6,1294.11,14.22,61330,308
180,180,180,180,180,180,180,'2017-09','703',' 오목교역 7번출구 앞','정기','F','~10대',14,1641.74,15.25,65670,673
181,181,181,181,181,181,181,'2017-09','704',' 남부법원검찰청 교차로','정기','F','~10대',7,444.28,4.44,19150,208
182,182,182,182,182,182,182,'2017-09','706',' 신정네거리역','정기','F','~10대',10,570.78,5.41,23250,183
183,183,183,183,183,183,183,'2017-09','708',' 서울출입국관리사무소 앞','정기','F','~10대',1,258.69,2.33,10050,80
184,184,184,184,184,184,184,'2017-09','709',' 신정3동 현장민원실 앞','정기','F','~10대',1,21.29,0.26,1120,6
185,185,185,185,185,185,185,'2017-09','710',' 서부화물트럭터미널 사거리','정기','F','~10대',8,116.73,1.43,6140,45
186,186,186,186,186,186,186,'2017-09','130',' 신촌역(2호선) 7번출구 앞','정기','F','~10대',14,599.25,5.85,25260,222
187,187,187,187,187,187,187,'2017-09','713',' 양서중학교 옆','정기','F','~10대',10,901.93,8.71,37550,557
188,188,188,188,188,188,188,'2017-09','714',' 한국SGI 양천문화회관 앞','정기','F','~10대',12,367.17,3.97,17170,104
189,189,189,189,189,189,189,'2017-09','800',' 목월공원 앞','정기','F','~10대',17,885.65,8.96,38650,239
190,190,190,190,190,190,190,'2017-09','805',' 문배어린이공원 앞','정기','F','~10대',2,36.59,0.39,1680,107
191,191,191,191,191,191,191,'2017-09','806',' 전자랜드 본관 앞','정기','F','~10대',4,202.6,2.12,9150,64
192,192,192,192,192,192,192,'2017-09','807',' 서울역 12번 출구 앞','정기','F','~10대',2,163.08,1.81,7770,60
193,193,193,193,193,193,193,'2017-09','131',' 증산2교','정기','F','~10대',3,249.16,2.25,9680,114
194,194,194,194,194,194,194,'2017-09','809',' 한남 유수지 복개주차장','정기','F','~10대',1,184.14,1.8,7750,122
195,195,195,195,195,195,195,'2017-09','810',' 이태원지하보도','정기','F','~10대',1,80.05,0.72,3110,12
196,196,196,196,196,196,196,'2017-09','811',' 녹사평역1번출구','정기','F','~10대',8,362.4,3.72,16040,145
197,197,197,197,197,197,197,'2017-09','812',' 용산전쟁기념관','정기','F','~10대',4,179.66,1.62,6980,37
198,198,198,198,198,198,198,'2017-09','813',' 삼각지역 3번출구','정기','F','~10대',3,166.39,1.77,7640,53
199,199,199,199,199,199,199,'2017-09','815',' LIG강촌아파트 103동앞','정기','F','~10대',3,152.55,1.13,4890,118
200,200,200,200,200,200,200,'2017-09','385',' 종각역 5번출구','정기','F','~10대',3,85.69,0.77,3320,37
201,201,201,201,201,201,201,'2017-09','386',' 올림픽기념 국민생활관 앞','정기','F','~10대',2,99.97,1.06,4590,27
202,202,202,202,202,202,202,'2017-09','132',' 창천문화공원','정기','F','~10대',6,200.5,2.0,8600,65
203,203,203,203,203,203,203,'2017-09','182',' 망원2빗물펌프장 앞','정기','F','~10대',10,2156.78,16.33,70340,425
204,204,204,204,204,204,204,'2017-09','184',' SK망원동주유소 건너편','정기','F','~10대',1,61.78,0.56,2400,18
205,205,205,205,205,205,205,'2017-09','185',' 마포 신수공원 앞','정기','F','~10대',21,1039.06,10.67,46040,276
206,206,206,206,206,206,206,'2017-09','186',' 월드컵공원','정기','F','~10대',6,815.44,5.46,23580,222
207,207,207,207,207,207,207,'2017-09','177',' 북가좌 초등학교','정기','F','~10대',2,183.89,1.75,7520,112
208,208,208,208,208,208,208,'2017-09','188',' 홍은동 정원여중 입구','정기','F','~10대',19,862.84,8.5,36650,290
209,209,209,209,209,209,209,'2017-09','191',' 정명학원','정기','F','~10대',5,413.55,4.05,17490,167
210,210,210,210,210,210,210,'2017-09','192',' 연서어린이공원','정기','F','~10대',1,259.14,1.9,8180,56
211,211,211,211,211,211,211,'2017-09','178',' 증산3교 앞','정기','F','~10대',4,173.36,1.47,6330,64
212,212,212,212,212,212,212,'2017-09','133',' 해담는다리','정기','F','~10대',4,443.56,4.96,21370,187
213,213,213,213,213,213,213,'2017-09','194',' 증산교 앞','정기','F','~10대',17,2283.18,20.93,90200,870
214,214,214,214,214,214,214,'2017-09','196',' 연희교차로 인근','정기','F','~10대',4,237.84,2.6,11170,92
215,215,215,215,215,215,215,'2017-09','198',' 충정2교','정기','F','~10대',2,66.93,0.79,3410,60
216,216,216,216,216,216,216,'2017-09','557',' 도선동 주민센터 앞','정기','F','~10대',1,11.98,0.13,550,10
217,217,217,217,217,217,217,'2017-09','558',' 성동광진 교육지원청 앞','정기','F','~10대',2,49.65,0.47,2040,23
218,218,218,218,218,218,218,'2017-09','134',' 연세로 명물길','정기','F','~10대',5,729.41,7.45,32100,254
219,219,219,219,219,219,219,'2017-09','559',' 왕십리역 4번 출구 건너편','정기','F','~10대',4,249.23,2.29,9880,65
220,220,220,220,220,220,220,'2017-09','560',' 비전교회 앞','정기','F','~10대',4,159.63,1.46,6280,39
221,221,221,221,221,221,221,'2017-09','561',' 서울숲역 2번출구 앞','정기','F','~10대',7,372.42,3.44,14800,185
222,222,222,222,222,222,222,'2017-09','562',' 군자지하보도 앞','정기','F','~10대',2,68.78,0.82,3560,108
223,223,223,223,223,223,223,'2017-09','563',' 성동세무서 건너편','정기','F','~10대',1,2.99,0.03,140,4
224,224,224,224,224,224,224,'2017-09','565',' 옥수역 3번출구','정기','F','~10대',1,134.08,1.45,6270,33
225,225,225,225,225,225,225,'2017-09','568',' 청계8가사거리 부근','정기','F','~10대',6,982.2,9.32,40160,276
226,226,226,226,226,226,226,'2017-09','135',' 명물길 원형무대 앞','정기','F','~10대',1,337.05,3.13,13510,65
227,227,227,227,227,227,227,'2017-09','579',' 마장역 4번출구','정기','F','~10대',1,36.11,0.45,1940,13
228,228,228,228,228,228,228,'2017-09','581',' 용답초등학교','정기','F','~10대',1,96.33,1.11,4770,66
229,229,229,229,229,229,229,'2017-09','582',' 경일중학교 앞','정기','F','~10대',22,566.45,5.75,24740,191
230,230,230,230,230,230,230,'2017-09','583',' 청계천 생태교실 앞','정기','F','~10대',5,271.95,3.22,13860,127
